"user_id","first_saw_experiment","path","experiment_id","variation"
12057,2019-01-28,"example.com","Experiment Sim Currently Running","B"
12081,2019-01-25,"example.com","Experiment Sim Currently Running","A"
12091,2019-01-31,"example.com","Experiment Sim Currently Running","A"
12108,2019-01-29,"example.com","Experiment Sim Currently Running","A"
12168,2019-01-27,"example.com","Experiment Sim Currently Running","B"
12267,2019-01-28,"example.com","Experiment Sim Currently Running","B"
12401,2019-01-25,"example.com","Experiment Sim Currently Running","A"
12452,2019-01-25,"example.com","Experiment Sim Currently Running","A"
12548,2019-02-01,"example.com","Experiment Sim Currently Running","B"
12562,2019-01-27,"example.com","Experiment Sim Currently Running","B"
12587,2019-01-29,"example.com","Experiment Sim Currently Running","B"
12612,2019-01-26,"example.com","Experiment Sim Currently Running","A"
12661,2019-01-24,"example.com","Experiment Sim Currently Running","B"
12680,2019-01-28,"example.com","Experiment Sim Currently Running","B"
12743,2019-01-26,"example.com","Experiment Sim Currently Running","A"
12767,2019-01-28,"example.com","Experiment Sim Currently Running","B"
12883,2019-01-28,"example.com","Experiment Sim Currently Running","A"
12886,2019-01-25,"example.com","Experiment Sim Currently Running","B"
12891,2019-01-25,"example.com","Experiment Sim Currently Running","A"
12936,2019-01-28,"example.com","Experiment Sim Currently Running","B"
12967,2019-01-30,"example.com","Experiment Sim Currently Running","B"
13103,2019-01-29,"example.com","Experiment Sim Currently Running","B"
13186,2019-01-31,"example.com","Experiment Sim Currently Running","B"
13202,2019-02-02,"example.com","Experiment Sim Currently Running","B"
13207,2019-01-27,"example.com","Experiment Sim Currently Running","B"
13275,2019-01-27,"example.com","Experiment Sim Currently Running","A"
13309,2019-01-29,"example.com","Experiment Sim Currently Running","A"
13404,2019-02-01,"example.com","Experiment Sim Currently Running","B"
13454,2019-01-31,"example.com","Experiment Sim Currently Running","A"
13464,2019-01-25,"example.com","Experiment Sim Currently Running","A"
13522,2019-01-27,"example.com","Experiment Sim Currently Running","A"
13666,2019-01-24,"example.com","Experiment Sim Currently Running","A"
13722,2019-01-27,"example.com","Experiment Sim Currently Running","B"
13814,2019-01-26,"example.com","Experiment Sim Currently Running","A"
14020,2019-02-04,"example.com","Experiment Sim Currently Running","B"
14047,2019-01-31,"example.com","Experiment Sim Currently Running","A"
14049,2019-02-02,"example.com","Experiment Sim Currently Running","B"
14122,2019-01-29,"example.com","Experiment Sim Currently Running","B"
14201,2019-01-25,"example.com","Experiment Sim Currently Running","A"
14266,2019-01-28,"example.com","Experiment Sim Currently Running","B"
14304,2019-02-02,"example.com","Experiment Sim Currently Running","B"
14376,2019-01-28,"example.com","Experiment Sim Currently Running","B"
14468,2019-01-24,"example.com","Experiment Sim Currently Running","A"
14471,2019-01-29,"example.com","Experiment Sim Currently Running","A"
14509,2019-01-24,"example.com","Experiment Sim Currently Running","A"
14527,2019-02-02,"example.com","Experiment Sim Currently Running","A"
14535,2019-01-24,"example.com","Experiment Sim Currently Running","A"
14561,2019-01-25,"example.com","Experiment Sim Currently Running","B"
14568,2019-01-29,"example.com","Experiment Sim Currently Running","B"
14630,2019-01-27,"example.com","Experiment Sim Currently Running","A"
14656,2019-01-26,"example.com","Experiment Sim Currently Running","B"
14669,2019-01-25,"example.com","Experiment Sim Currently Running","A"
14710,2019-01-29,"example.com","Experiment Sim Currently Running","A"
14721,2019-02-02,"example.com","Experiment Sim Currently Running","B"
14790,2019-01-29,"example.com","Experiment Sim Currently Running","B"
14891,2019-01-26,"example.com","Experiment Sim Currently Running","B"
14944,2019-01-24,"example.com","Experiment Sim Currently Running","A"
14955,2019-01-27,"example.com","Experiment Sim Currently Running","B"
14962,2019-01-28,"example.com","Experiment Sim Currently Running","B"
15028,2019-01-29,"example.com","Experiment Sim Currently Running","B"
15083,2019-01-29,"example.com","Experiment Sim Currently Running","A"
15104,2019-01-25,"example.com","Experiment Sim Currently Running","B"
15241,2019-01-26,"example.com","Experiment Sim Currently Running","B"
15284,2019-01-29,"example.com","Experiment Sim Currently Running","A"
15412,2019-01-26,"example.com","Experiment Sim Currently Running","B"
15435,2019-01-26,"example.com","Experiment Sim Currently Running","B"
15584,2019-01-24,"example.com","Experiment Sim Currently Running","A"
15653,2019-01-28,"example.com","Experiment Sim Currently Running","B"
15676,2019-01-27,"example.com","Experiment Sim Currently Running","B"
15716,2019-02-01,"example.com","Experiment Sim Currently Running","B"
15719,2019-01-24,"example.com","Experiment Sim Currently Running","A"
15723,2019-01-24,"example.com","Experiment Sim Currently Running","B"
15770,2019-01-27,"example.com","Experiment Sim Currently Running","B"
15806,2019-01-29,"example.com","Experiment Sim Currently Running","B"
15899,2019-01-25,"example.com","Experiment Sim Currently Running","B"
15914,2019-01-27,"example.com","Experiment Sim Currently Running","B"
15935,2019-01-25,"example.com","Experiment Sim Currently Running","A"
15945,2019-01-26,"example.com","Experiment Sim Currently Running","A"
16048,2019-01-29,"example.com","Experiment Sim Currently Running","B"
16106,2019-01-24,"example.com","Experiment Sim Currently Running","A"
16111,2019-01-26,"example.com","Experiment Sim Currently Running","B"
16112,2019-01-28,"example.com","Experiment Sim Currently Running","B"
16294,2019-01-24,"example.com","Experiment Sim Currently Running","B"
16304,2019-01-30,"example.com","Experiment Sim Currently Running","B"
16310,2019-01-26,"example.com","Experiment Sim Currently Running","A"
16316,2019-01-26,"example.com","Experiment Sim Currently Running","B"
16323,2019-01-25,"example.com","Experiment Sim Currently Running","B"
16402,2019-01-27,"example.com","Experiment Sim Currently Running","B"
16464,2019-01-24,"example.com","Experiment Sim Currently Running","A"
16514,2019-01-24,"example.com","Experiment Sim Currently Running","A"
16563,2019-01-24,"example.com","Experiment Sim Currently Running","B"
16673,2019-01-24,"example.com","Experiment Sim Currently Running","A"
16681,2019-01-24,"example.com","Experiment Sim Currently Running","A"
16698,2019-01-29,"example.com","Experiment Sim Currently Running","B"
16775,2019-01-26,"example.com","Experiment Sim Currently Running","B"
16857,2019-02-02,"example.com","Experiment Sim Currently Running","B"
16865,2019-01-27,"example.com","Experiment Sim Currently Running","B"
16912,2019-01-27,"example.com","Experiment Sim Currently Running","B"
16974,2019-01-26,"example.com","Experiment Sim Currently Running","A"
17001,2019-01-25,"example.com","Experiment Sim Currently Running","A"
17083,2019-01-26,"example.com","Experiment Sim Currently Running","B"
17098,2019-01-28,"example.com","Experiment Sim Currently Running","A"
17116,2019-01-25,"example.com","Experiment Sim Currently Running","B"
17166,2019-01-27,"example.com","Experiment Sim Currently Running","B"
17169,2019-01-26,"example.com","Experiment Sim Currently Running","B"
17178,2019-01-28,"example.com","Experiment Sim Currently Running","A"
17202,2019-01-29,"example.com","Experiment Sim Currently Running","B"
17215,2019-01-25,"example.com","Experiment Sim Currently Running","B"
17302,2019-02-04,"example.com","Experiment Sim Currently Running","B"
17384,2019-01-30,"example.com","Experiment Sim Currently Running","B"
17400,2019-02-04,"example.com","Experiment Sim Currently Running","B"
17712,2019-01-27,"example.com","Experiment Sim Currently Running","A"
17714,2019-01-29,"example.com","Experiment Sim Currently Running","B"
17734,2019-01-25,"example.com","Experiment Sim Currently Running","B"
17744,2019-01-29,"example.com","Experiment Sim Currently Running","A"
17913,2019-01-26,"example.com","Experiment Sim Currently Running","B"
17934,2019-01-26,"example.com","Experiment Sim Currently Running","B"
17999,2019-01-29,"example.com","Experiment Sim Currently Running","A"
18001,2019-01-29,"example.com","Experiment Sim Currently Running","A"
18107,2019-01-29,"example.com","Experiment Sim Currently Running","A"
18196,2019-01-26,"example.com","Experiment Sim Currently Running","B"
18237,2019-01-27,"example.com","Experiment Sim Currently Running","B"
18259,2019-01-26,"example.com","Experiment Sim Currently Running","A"
18322,2019-01-24,"example.com","Experiment Sim Currently Running","B"
18327,2019-01-30,"example.com","Experiment Sim Currently Running","A"
18397,2019-02-01,"example.com","Experiment Sim Currently Running","B"
18470,2019-01-27,"example.com","Experiment Sim Currently Running","A"
18490,2019-01-28,"example.com","Experiment Sim Currently Running","B"
18518,2019-01-27,"example.com","Experiment Sim Currently Running","A"
18564,2019-01-24,"example.com","Experiment Sim Currently Running","B"
18574,2019-01-29,"example.com","Experiment Sim Currently Running","A"
18596,2019-01-26,"example.com","Experiment Sim Currently Running","A"
18611,2019-01-24,"example.com","Experiment Sim Currently Running","B"
18615,2019-01-27,"example.com","Experiment Sim Currently Running","A"
18649,2019-01-25,"example.com","Experiment Sim Currently Running","B"
18668,2019-01-28,"example.com","Experiment Sim Currently Running","B"
18674,2019-02-01,"example.com","Experiment Sim Currently Running","B"
18776,2019-01-26,"example.com","Experiment Sim Currently Running","B"
18795,2019-01-26,"example.com","Experiment Sim Currently Running","A"
18803,2019-01-24,"example.com","Experiment Sim Currently Running","A"
18829,2019-01-28,"example.com","Experiment Sim Currently Running","B"
18880,2019-01-25,"example.com","Experiment Sim Currently Running","B"
18966,2019-01-25,"example.com","Experiment Sim Currently Running","A"
19044,2019-01-24,"example.com","Experiment Sim Currently Running","A"
19045,2019-01-27,"example.com","Experiment Sim Currently Running","B"
19062,2019-01-29,"example.com","Experiment Sim Currently Running","B"
19131,2019-01-25,"example.com","Experiment Sim Currently Running","A"
19292,2019-02-01,"example.com","Experiment Sim Currently Running","B"
19351,2019-01-28,"example.com","Experiment Sim Currently Running","B"
19358,2019-01-29,"example.com","Experiment Sim Currently Running","A"
19379,2019-01-27,"example.com","Experiment Sim Currently Running","B"
19384,2019-01-27,"example.com","Experiment Sim Currently Running","B"
19407,2019-01-30,"example.com","Experiment Sim Currently Running","B"
19454,2019-02-02,"example.com","Experiment Sim Currently Running","A"
19573,2019-01-27,"example.com","Experiment Sim Currently Running","A"
19590,2019-01-25,"example.com","Experiment Sim Currently Running","B"
19596,2019-01-27,"example.com","Experiment Sim Currently Running","B"
19610,2019-01-26,"example.com","Experiment Sim Currently Running","A"
19658,2019-01-24,"example.com","Experiment Sim Currently Running","B"
19723,2019-01-30,"example.com","Experiment Sim Currently Running","B"
19756,2019-01-27,"example.com","Experiment Sim Currently Running","A"
19769,2019-01-24,"example.com","Experiment Sim Currently Running","B"
19804,2019-01-24,"example.com","Experiment Sim Currently Running","A"
19873,2019-01-24,"example.com","Experiment Sim Currently Running","A"
20057,2019-01-25,"example.com","Experiment Sim Currently Running","B"
20082,2019-02-02,"example.com","Experiment Sim Currently Running","B"
20118,2019-01-24,"example.com","Experiment Sim Currently Running","B"
20157,2019-01-29,"example.com","Experiment Sim Currently Running","B"
20322,2019-01-26,"example.com","Experiment Sim Currently Running","A"
20359,2019-01-27,"example.com","Experiment Sim Currently Running","A"
20371,2019-01-28,"example.com","Experiment Sim Currently Running","B"
20440,2019-02-01,"example.com","Experiment Sim Currently Running","A"
20446,2019-01-30,"example.com","Experiment Sim Currently Running","B"
20481,2019-01-26,"example.com","Experiment Sim Currently Running","A"
20563,2019-01-24,"example.com","Experiment Sim Currently Running","A"
20608,2019-01-26,"example.com","Experiment Sim Currently Running","B"
20705,2019-01-25,"example.com","Experiment Sim Currently Running","A"
20800,2019-01-25,"example.com","Experiment Sim Currently Running","B"
20953,2019-01-25,"example.com","Experiment Sim Currently Running","B"
20973,2019-01-30,"example.com","Experiment Sim Currently Running","A"
21016,2019-02-03,"example.com","Experiment Sim Currently Running","B"
21074,2019-02-02,"example.com","Experiment Sim Currently Running","B"
21130,2019-01-29,"example.com","Experiment Sim Currently Running","B"
21177,2019-01-26,"example.com","Experiment Sim Currently Running","A"
21238,2019-01-28,"example.com","Experiment Sim Currently Running","B"
21251,2019-01-25,"example.com","Experiment Sim Currently Running","B"
21258,2019-01-25,"example.com","Experiment Sim Currently Running","B"
21265,2019-01-25,"example.com","Experiment Sim Currently Running","A"
21302,2019-01-29,"example.com","Experiment Sim Currently Running","A"
21389,2019-01-29,"example.com","Experiment Sim Currently Running","A"
21428,2019-01-29,"example.com","Experiment Sim Currently Running","B"
21465,2019-01-29,"example.com","Experiment Sim Currently Running","B"
21477,2019-01-24,"example.com","Experiment Sim Currently Running","B"
21543,2019-01-31,"example.com","Experiment Sim Currently Running","A"
21666,2019-01-26,"example.com","Experiment Sim Currently Running","B"
21680,2019-01-29,"example.com","Experiment Sim Currently Running","A"
21826,2019-01-27,"example.com","Experiment Sim Currently Running","A"
21885,2019-01-28,"example.com","Experiment Sim Currently Running","B"
21970,2019-01-24,"example.com","Experiment Sim Currently Running","A"
22143,2019-01-26,"example.com","Experiment Sim Currently Running","B"
22169,2019-01-29,"example.com","Experiment Sim Currently Running","B"
22321,2019-01-30,"example.com","Experiment Sim Currently Running","B"
22335,2019-02-02,"example.com","Experiment Sim Currently Running","A"
22369,2019-01-24,"example.com","Experiment Sim Currently Running","B"
22389,2019-01-25,"example.com","Experiment Sim Currently Running","B"
22414,2019-01-24,"example.com","Experiment Sim Currently Running","B"
22426,2019-01-29,"example.com","Experiment Sim Currently Running","B"
22485,2019-02-07,"example.com","Experiment Sim Currently Running","B"
22538,2019-01-25,"example.com","Experiment Sim Currently Running","A"
22559,2019-01-25,"example.com","Experiment Sim Currently Running","B"
22608,2019-01-25,"example.com","Experiment Sim Currently Running","A"
22624,2019-01-28,"example.com","Experiment Sim Currently Running","A"
22669,2019-01-28,"example.com","Experiment Sim Currently Running","A"
22718,2019-01-26,"example.com","Experiment Sim Currently Running","B"
22788,2019-02-01,"example.com","Experiment Sim Currently Running","A"
22790,2019-01-25,"example.com","Experiment Sim Currently Running","B"
22852,2019-02-01,"example.com","Experiment Sim Currently Running","B"
22868,2019-01-27,"example.com","Experiment Sim Currently Running","B"
22965,2019-01-25,"example.com","Experiment Sim Currently Running","B"
23129,2019-01-28,"example.com","Experiment Sim Currently Running","A"
23133,2019-01-25,"example.com","Experiment Sim Currently Running","B"
23138,2019-01-24,"example.com","Experiment Sim Currently Running","A"
23190,2019-01-25,"example.com","Experiment Sim Currently Running","A"
23218,2019-01-24,"example.com","Experiment Sim Currently Running","B"
23224,2019-01-28,"example.com","Experiment Sim Currently Running","B"
23269,2019-01-24,"example.com","Experiment Sim Currently Running","B"
23303,2019-01-25,"example.com","Experiment Sim Currently Running","B"
23331,2019-01-24,"example.com","Experiment Sim Currently Running","A"
23351,2019-01-24,"example.com","Experiment Sim Currently Running","A"
23357,2019-01-27,"example.com","Experiment Sim Currently Running","B"
23403,2019-01-27,"example.com","Experiment Sim Currently Running","B"
23473,2019-01-25,"example.com","Experiment Sim Currently Running","A"
23480,2019-01-25,"example.com","Experiment Sim Currently Running","B"
23552,2019-01-29,"example.com","Experiment Sim Currently Running","B"
23591,2019-01-28,"example.com","Experiment Sim Currently Running","B"
23634,2019-01-31,"example.com","Experiment Sim Currently Running","B"
23686,2019-02-06,"example.com","Experiment Sim Currently Running","B"
23704,2019-01-24,"example.com","Experiment Sim Currently Running","A"
23802,2019-01-28,"example.com","Experiment Sim Currently Running","B"
23845,2019-01-30,"example.com","Experiment Sim Currently Running","A"
23923,2019-01-24,"example.com","Experiment Sim Currently Running","A"
23933,2019-01-24,"example.com","Experiment Sim Currently Running","A"
24014,2019-01-31,"example.com","Experiment Sim Currently Running","B"
24105,2019-01-24,"example.com","Experiment Sim Currently Running","A"
24113,2019-01-28,"example.com","Experiment Sim Currently Running","B"
24121,2019-01-29,"example.com","Experiment Sim Currently Running","A"
24130,2019-01-29,"example.com","Experiment Sim Currently Running","B"
24209,2019-02-02,"example.com","Experiment Sim Currently Running","A"
24292,2019-02-01,"example.com","Experiment Sim Currently Running","B"
24340,2019-01-24,"example.com","Experiment Sim Currently Running","B"
24348,2019-02-03,"example.com","Experiment Sim Currently Running","B"
24411,2019-01-29,"example.com","Experiment Sim Currently Running","B"
24438,2019-01-29,"example.com","Experiment Sim Currently Running","B"
24445,2019-01-27,"example.com","Experiment Sim Currently Running","B"
24501,2019-01-30,"example.com","Experiment Sim Currently Running","A"
24534,2019-01-25,"example.com","Experiment Sim Currently Running","A"
24623,2019-01-24,"example.com","Experiment Sim Currently Running","A"
24683,2019-01-24,"example.com","Experiment Sim Currently Running","B"
24853,2019-01-29,"example.com","Experiment Sim Currently Running","A"
24870,2019-01-27,"example.com","Experiment Sim Currently Running","B"
24972,2019-01-25,"example.com","Experiment Sim Currently Running","B"
25154,2019-01-29,"example.com","Experiment Sim Currently Running","B"
25165,2019-01-24,"example.com","Experiment Sim Currently Running","B"
25188,2019-01-26,"example.com","Experiment Sim Currently Running","B"
25256,2019-01-31,"example.com","Experiment Sim Currently Running","B"
25271,2019-02-01,"example.com","Experiment Sim Currently Running","A"
25338,2019-01-24,"example.com","Experiment Sim Currently Running","A"
25356,2019-01-25,"example.com","Experiment Sim Currently Running","A"
25519,2019-02-02,"example.com","Experiment Sim Currently Running","A"
25521,2019-02-03,"example.com","Experiment Sim Currently Running","B"
25583,2019-01-27,"example.com","Experiment Sim Currently Running","B"
25625,2019-01-29,"example.com","Experiment Sim Currently Running","A"
25647,2019-01-25,"example.com","Experiment Sim Currently Running","B"
25651,2019-01-25,"example.com","Experiment Sim Currently Running","A"
25656,2019-01-24,"example.com","Experiment Sim Currently Running","A"
25662,2019-02-01,"example.com","Experiment Sim Currently Running","B"
25678,2019-01-25,"example.com","Experiment Sim Currently Running","A"
25712,2019-01-24,"example.com","Experiment Sim Currently Running","A"
25725,2019-01-29,"example.com","Experiment Sim Currently Running","B"
25751,2019-01-28,"example.com","Experiment Sim Currently Running","A"
25859,2019-01-29,"example.com","Experiment Sim Currently Running","B"
25914,2019-01-27,"example.com","Experiment Sim Currently Running","A"
25920,2019-01-28,"example.com","Experiment Sim Currently Running","B"
25982,2019-01-27,"example.com","Experiment Sim Currently Running","A"
26004,2019-01-28,"example.com","Experiment Sim Currently Running","A"
26068,2019-01-26,"example.com","Experiment Sim Currently Running","B"
26072,2019-01-27,"example.com","Experiment Sim Currently Running","A"
26080,2019-01-24,"example.com","Experiment Sim Currently Running","A"
26107,2019-01-24,"example.com","Experiment Sim Currently Running","B"
26186,2019-01-27,"example.com","Experiment Sim Currently Running","B"
26215,2019-01-31,"example.com","Experiment Sim Currently Running","A"
26236,2019-01-28,"example.com","Experiment Sim Currently Running","B"
26266,2019-01-24,"example.com","Experiment Sim Currently Running","A"
26332,2019-01-27,"example.com","Experiment Sim Currently Running","B"
26335,2019-01-24,"example.com","Experiment Sim Currently Running","A"
26388,2019-01-28,"example.com","Experiment Sim Currently Running","B"
26426,2019-01-27,"example.com","Experiment Sim Currently Running","A"
26460,2019-01-24,"example.com","Experiment Sim Currently Running","A"
26500,2019-01-24,"example.com","Experiment Sim Currently Running","B"
26536,2019-01-24,"example.com","Experiment Sim Currently Running","A"
26542,2019-01-24,"example.com","Experiment Sim Currently Running","B"
26567,2019-01-26,"example.com","Experiment Sim Currently Running","A"
26682,2019-01-25,"example.com","Experiment Sim Currently Running","A"
26750,2019-01-24,"example.com","Experiment Sim Currently Running","B"
26867,2019-01-24,"example.com","Experiment Sim Currently Running","A"
26915,2019-01-28,"example.com","Experiment Sim Currently Running","A"
27051,2019-01-25,"example.com","Experiment Sim Currently Running","A"
27113,2019-01-25,"example.com","Experiment Sim Currently Running","B"
27141,2019-01-24,"example.com","Experiment Sim Currently Running","A"
27231,2019-01-24,"example.com","Experiment Sim Currently Running","A"
27308,2019-01-28,"example.com","Experiment Sim Currently Running","B"
27369,2019-01-26,"example.com","Experiment Sim Currently Running","A"
27399,2019-01-28,"example.com","Experiment Sim Currently Running","B"
27423,2019-01-25,"example.com","Experiment Sim Currently Running","B"
27449,2019-01-29,"example.com","Experiment Sim Currently Running","B"
27451,2019-01-25,"example.com","Experiment Sim Currently Running","B"
27452,2019-01-27,"example.com","Experiment Sim Currently Running","A"
27466,2019-01-26,"example.com","Experiment Sim Currently Running","A"
27476,2019-01-25,"example.com","Experiment Sim Currently Running","A"
27493,2019-01-25,"example.com","Experiment Sim Currently Running","A"
27508,2019-01-29,"example.com","Experiment Sim Currently Running","B"
27697,2019-01-24,"example.com","Experiment Sim Currently Running","B"
27700,2019-02-02,"example.com","Experiment Sim Currently Running","B"
27746,2019-01-28,"example.com","Experiment Sim Currently Running","A"
27915,2019-01-25,"example.com","Experiment Sim Currently Running","B"
27934,2019-01-26,"example.com","Experiment Sim Currently Running","A"
28014,2019-01-26,"example.com","Experiment Sim Currently Running","B"
28109,2019-01-29,"example.com","Experiment Sim Currently Running","A"
28121,2019-01-26,"example.com","Experiment Sim Currently Running","A"
28126,2019-01-29,"example.com","Experiment Sim Currently Running","B"
28161,2019-01-28,"example.com","Experiment Sim Currently Running","A"
28184,2019-01-31,"example.com","Experiment Sim Currently Running","B"
28279,2019-01-26,"example.com","Experiment Sim Currently Running","A"
28509,2019-02-04,"example.com","Experiment Sim Currently Running","B"
28587,2019-01-28,"example.com","Experiment Sim Currently Running","B"
28593,2019-01-24,"example.com","Experiment Sim Currently Running","B"
28614,2019-01-26,"example.com","Experiment Sim Currently Running","B"
28645,2019-01-28,"example.com","Experiment Sim Currently Running","A"
28658,2019-02-02,"example.com","Experiment Sim Currently Running","B"
28700,2019-01-25,"example.com","Experiment Sim Currently Running","B"
28745,2019-01-24,"example.com","Experiment Sim Currently Running","B"
28753,2019-01-28,"example.com","Experiment Sim Currently Running","A"
28801,2019-01-26,"example.com","Experiment Sim Currently Running","A"
28835,2019-01-27,"example.com","Experiment Sim Currently Running","A"
28880,2019-01-26,"example.com","Experiment Sim Currently Running","B"
28900,2019-01-24,"example.com","Experiment Sim Currently Running","A"
28949,2019-01-24,"example.com","Experiment Sim Currently Running","A"
28953,2019-02-01,"example.com","Experiment Sim Currently Running","B"
29102,2019-01-24,"example.com","Experiment Sim Currently Running","B"
29355,2019-01-28,"example.com","Experiment Sim Currently Running","B"
29373,2019-01-24,"example.com","Experiment Sim Currently Running","B"
29374,2019-01-30,"example.com","Experiment Sim Currently Running","A"
29410,2019-01-30,"example.com","Experiment Sim Currently Running","B"
29504,2019-01-24,"example.com","Experiment Sim Currently Running","B"
29522,2019-01-31,"example.com","Experiment Sim Currently Running","A"
29553,2019-01-27,"example.com","Experiment Sim Currently Running","A"
29618,2019-01-25,"example.com","Experiment Sim Currently Running","A"
29630,2019-01-24,"example.com","Experiment Sim Currently Running","A"
29654,2019-01-29,"example.com","Experiment Sim Currently Running","A"
29672,2019-01-28,"example.com","Experiment Sim Currently Running","A"
29681,2019-01-24,"example.com","Experiment Sim Currently Running","A"
29719,2019-01-27,"example.com","Experiment Sim Currently Running","A"
29755,2019-01-24,"example.com","Experiment Sim Currently Running","B"
29804,2019-01-25,"example.com","Experiment Sim Currently Running","B"
29855,2019-02-05,"example.com","Experiment Sim Currently Running","B"
29943,2019-01-28,"example.com","Experiment Sim Currently Running","B"
30007,2019-01-28,"example.com","Experiment Sim Currently Running","B"
30072,2019-01-24,"example.com","Experiment Sim Currently Running","A"
30080,2019-01-29,"example.com","Experiment Sim Currently Running","A"
30147,2019-01-24,"example.com","Experiment Sim Currently Running","B"
30178,2019-01-26,"example.com","Experiment Sim Currently Running","A"
30277,2019-01-25,"example.com","Experiment Sim Currently Running","B"
30291,2019-01-28,"example.com","Experiment Sim Currently Running","B"
30309,2019-01-24,"example.com","Experiment Sim Currently Running","B"
30315,2019-01-26,"example.com","Experiment Sim Currently Running","B"
30368,2019-01-27,"example.com","Experiment Sim Currently Running","B"
30392,2019-01-24,"example.com","Experiment Sim Currently Running","A"
30394,2019-01-25,"example.com","Experiment Sim Currently Running","A"
30442,2019-01-24,"example.com","Experiment Sim Currently Running","B"
30515,2019-01-27,"example.com","Experiment Sim Currently Running","A"
30584,2019-01-26,"example.com","Experiment Sim Currently Running","B"
30614,2019-01-25,"example.com","Experiment Sim Currently Running","B"
30626,2019-01-26,"example.com","Experiment Sim Currently Running","A"
30643,2019-01-29,"example.com","Experiment Sim Currently Running","B"
30673,2019-01-24,"example.com","Experiment Sim Currently Running","B"
30714,2019-02-02,"example.com","Experiment Sim Currently Running","B"
30715,2019-02-04,"example.com","Experiment Sim Currently Running","B"
30768,2019-01-25,"example.com","Experiment Sim Currently Running","A"
30785,2019-01-26,"example.com","Experiment Sim Currently Running","A"
30881,2019-01-28,"example.com","Experiment Sim Currently Running","B"
30891,2019-01-25,"example.com","Experiment Sim Currently Running","B"
30920,2019-01-28,"example.com","Experiment Sim Currently Running","B"
30941,2019-01-24,"example.com","Experiment Sim Currently Running","B"
30975,2019-01-27,"example.com","Experiment Sim Currently Running","B"
31016,2019-01-26,"example.com","Experiment Sim Currently Running","B"
31064,2019-01-26,"example.com","Experiment Sim Currently Running","A"
31070,2019-01-27,"example.com","Experiment Sim Currently Running","B"
31145,2019-01-27,"example.com","Experiment Sim Currently Running","A"
31156,2019-01-24,"example.com","Experiment Sim Currently Running","A"
31173,2019-01-27,"example.com","Experiment Sim Currently Running","B"
31177,2019-01-30,"example.com","Experiment Sim Currently Running","A"
31278,2019-01-24,"example.com","Experiment Sim Currently Running","B"
31297,2019-01-24,"example.com","Experiment Sim Currently Running","A"
31458,2019-01-31,"example.com","Experiment Sim Currently Running","A"
31502,2019-01-24,"example.com","Experiment Sim Currently Running","B"
31507,2019-01-25,"example.com","Experiment Sim Currently Running","A"
31555,2019-01-24,"example.com","Experiment Sim Currently Running","A"
31592,2019-01-28,"example.com","Experiment Sim Currently Running","B"
31613,2019-01-29,"example.com","Experiment Sim Currently Running","B"
31647,2019-01-27,"example.com","Experiment Sim Currently Running","B"
31701,2019-02-03,"example.com","Experiment Sim Currently Running","B"
31709,2019-01-31,"example.com","Experiment Sim Currently Running","A"
31720,2019-01-28,"example.com","Experiment Sim Currently Running","B"
31724,2019-01-24,"example.com","Experiment Sim Currently Running","B"
31781,2019-01-31,"example.com","Experiment Sim Currently Running","B"
31831,2019-01-30,"example.com","Experiment Sim Currently Running","B"
31895,2019-01-27,"example.com","Experiment Sim Currently Running","B"
32028,2019-01-26,"example.com","Experiment Sim Currently Running","B"
32068,2019-01-24,"example.com","Experiment Sim Currently Running","A"
32085,2019-01-24,"example.com","Experiment Sim Currently Running","B"
32091,2019-01-27,"example.com","Experiment Sim Currently Running","B"
32099,2019-01-25,"example.com","Experiment Sim Currently Running","A"
32153,2019-02-12,"example.com","Experiment Sim Currently Running","B"
32200,2019-01-24,"example.com","Experiment Sim Currently Running","B"
32244,2019-01-24,"example.com","Experiment Sim Currently Running","A"
32259,2019-01-29,"example.com","Experiment Sim Currently Running","B"
32293,2019-02-01,"example.com","Experiment Sim Currently Running","A"
32319,2019-02-04,"example.com","Experiment Sim Currently Running","B"
32432,2019-01-24,"example.com","Experiment Sim Currently Running","B"
32535,2019-01-24,"example.com","Experiment Sim Currently Running","A"
32580,2019-02-05,"example.com","Experiment Sim Currently Running","B"
32584,2019-01-25,"example.com","Experiment Sim Currently Running","A"
32585,2019-01-29,"example.com","Experiment Sim Currently Running","B"
32596,2019-01-30,"example.com","Experiment Sim Currently Running","B"
32615,2019-01-26,"example.com","Experiment Sim Currently Running","A"
32633,2019-01-27,"example.com","Experiment Sim Currently Running","B"
32683,2019-01-26,"example.com","Experiment Sim Currently Running","B"
32723,2019-01-27,"example.com","Experiment Sim Currently Running","A"
32727,2019-01-28,"example.com","Experiment Sim Currently Running","A"
32841,2019-01-29,"example.com","Experiment Sim Currently Running","B"
32889,2019-01-24,"example.com","Experiment Sim Currently Running","A"
32901,2019-01-24,"example.com","Experiment Sim Currently Running","B"
32958,2019-01-29,"example.com","Experiment Sim Currently Running","B"
33045,2019-01-29,"example.com","Experiment Sim Currently Running","B"
33078,2019-01-25,"example.com","Experiment Sim Currently Running","B"
33192,2019-01-26,"example.com","Experiment Sim Currently Running","B"
33206,2019-01-24,"example.com","Experiment Sim Currently Running","A"
33349,2019-01-25,"example.com","Experiment Sim Currently Running","A"
33358,2019-01-26,"example.com","Experiment Sim Currently Running","A"
33489,2019-01-24,"example.com","Experiment Sim Currently Running","A"
