"user_id","experiment_id","variation","first_joined_experiment","path"
43985,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
43988,"Experiment 1","variant",2018-07-04,"example.com"
43993,"Experiment 2","B",2018-07-15,"example.com/features"
44009,"Experiment 1","variant",2018-06-10,"example.com/features"
44010,"Experiment 1","variant",2018-06-21,"example.com/pricing"
44018,"Experiment 1","original",2018-06-08,"example.com"
44019,"Experiment 2","A",2018-07-15,"example.com/features"
44024,"Experiment 2","B",2018-07-12,"example.com/features"
44030,"Experiment 2","A",2018-07-12,"example.com/features"
44034,"Experiment 1","variant",2018-06-20,"example.com/pricing"
44039,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
44044,"Experiment Sim Currently Running","A",2019-02-02,"example.com"
44050,"Experiment 1","variant",2018-06-12,"example.com"
44054,"Experiment 1","original",2018-07-04,"example.com"
44065,"Experiment 1","variant",2018-06-22,"example.com/pricing"
44077,"Experiment 1","original",2018-06-14,"example.com"
44086,"Experiment 2","A",2018-07-05,"example.com/features"
44109,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
44111,"Experiment 2","A",2018-07-07,"example.com/features"
44120,"Experiment 1","original",2018-06-14,"example.com"
44124,"Experiment 1","variant",2018-06-13,"example.com/features"
44124,"Experiment 2","B",2018-06-20,"example.com/features"
44135,"Experiment Sim Currently Running","B",2019-01-30,"example.com"
44136,"Experiment 1","variant",2018-06-25,"example.com"
44139,"Experiment 1","original",2018-06-29,"example.com/pricing"
44141,"Experiment 2","B",2018-07-18,"example.com/features"
44155,"Experiment 1","original",2018-06-17,"example.com/pricing"
44157,"Experiment 1","original",2018-06-25,"example.com"
44157,"Experiment 2","A",2018-06-27,"example.com/features"
44158,"Experiment 2","A",2018-07-11,"example.com/features"
44170,"Experiment 1","variant",2018-06-04,"example.com/features"
44187,"Experiment 1","variant",2018-06-23,"example.com"
44187,"Experiment 2","B",2018-06-28,"example.com/features"
44193,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
44207,"Experiment 1","variant",2018-06-10,"example.com"
44209,"Experiment 1","original",2018-06-15,"example.com"
44216,"Experiment 1","original",2018-06-23,"example.com"
44228,"Experiment 1","original",2018-06-08,"example.com/pricing"
44237,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
44238,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
44239,"Experiment 1","original",2018-06-15,"example.com"
44239,"Experiment 2","A",2018-06-19,"example.com/features"
44244,"Experiment 1","variant",2018-06-20,"example.com/features"
44244,"Experiment 2","B",2018-06-20,"example.com/features"
44246,"Experiment 2","B",2018-07-13,"example.com/features"
44250,"Experiment 1","original",2018-06-08,"example.com/features"
44255,"Experiment 1","original",2018-06-24,"example.com/features"
44255,"Experiment 2","A",2018-06-24,"example.com/features"
44260,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
44265,"Experiment 1","variant",2018-06-20,"example.com"
44265,"Experiment 2","B",2018-06-24,"example.com/features"
44278,"Experiment 1","variant",2018-06-24,"example.com/pricing"
44278,"Experiment 2","B",2018-06-29,"example.com/features"
44296,"Experiment 1","original",2018-07-04,"example.com/features"
44296,"Experiment 2","A",2018-07-04,"example.com/features"
44316,"Experiment 1","variant",2018-06-13,"example.com"
44323,"Experiment 1","variant",2018-06-15,"example.com"
44340,"Experiment 1","variant",2018-06-09,"example.com/pricing"
44348,"Experiment 1","variant",2018-06-13,"example.com"
44361,"Experiment 1","variant",2018-06-13,"example.com"
44361,"Experiment 2","B",2018-06-20,"example.com/features"
44370,"Experiment 1","original",2018-07-03,"example.com/pricing"
44370,"Experiment 2","A",2018-07-08,"example.com/features"
44374,"Experiment 1","variant",2018-06-08,"example.com/features"
44377,"Experiment 2","A",2018-07-10,"example.com/features"
44384,"Experiment 2","B",2018-07-19,"example.com/features"
44405,"Experiment 1","original",2018-06-18,"example.com"
44410,"Experiment 1","variant",2018-06-17,"example.com/features"
44418,"Experiment 1","variant",2018-06-09,"example.com"
44431,"Experiment 1","variant",2018-06-26,"example.com/pricing"
44431,"Experiment 2","B",2018-07-02,"example.com/features"
44439,"Experiment 1","variant",2018-06-15,"example.com/pricing"
44459,"Experiment 1","variant",2018-06-08,"example.com"
44468,"Experiment 1","variant",2018-06-07,"example.com"
44469,"Experiment 1","original",2018-06-21,"example.com/pricing"
44473,"Experiment 1","variant",2018-06-10,"example.com"
44479,"Experiment 1","original",2018-06-04,"example.com/pricing"
44481,"Experiment 1","variant",2018-06-15,"example.com"
44481,"Experiment 2","B",2018-06-27,"example.com/features"
44487,"Experiment 1","variant",2018-06-05,"example.com/features"
44495,"Experiment 1","original",2018-06-30,"example.com"
44495,"Experiment 2","A",2018-07-03,"example.com/features"
44497,"Experiment 1","original",2018-06-27,"example.com/features"
44497,"Experiment 2","A",2018-06-27,"example.com/features"
44500,"Experiment 1","variant",2018-06-21,"example.com/features"
44500,"Experiment 2","B",2018-06-21,"example.com/features"
44501,"Experiment 1","variant",2018-06-20,"example.com/features"
44501,"Experiment 2","B",2018-06-20,"example.com/features"
44507,"Experiment 1","original",2018-06-08,"example.com/features"
44510,"Experiment 1","original",2018-06-24,"example.com/features"
44510,"Experiment 2","A",2018-06-24,"example.com/features"
44530,"Experiment 1","variant",2018-06-05,"example.com"
44537,"Experiment 1","original",2018-06-22,"example.com/pricing"
44538,"Experiment 1","variant",2018-06-28,"example.com"
44541,"Experiment 1","original",2018-06-15,"example.com"
44545,"Experiment 1","variant",2018-06-09,"example.com/features"
44549,"Experiment 1","original",2018-06-23,"example.com/pricing"
44550,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
44556,"Experiment 1","original",2018-06-12,"example.com"
44564,"Experiment 1","original",2018-06-10,"example.com"
44565,"Experiment 1","variant",2018-06-07,"example.com/features"
44566,"Experiment 1","original",2018-06-06,"example.com"
44569,"Experiment Sim Currently Running","B",2019-01-31,"example.com"
44570,"Experiment 1","original",2018-06-29,"example.com/features"
44570,"Experiment 2","A",2018-06-29,"example.com/features"
44574,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
44576,"Experiment 1","variant",2018-06-14,"example.com"
44581,"Experiment 1","variant",2018-06-08,"example.com"
44585,"Experiment 1","variant",2018-07-04,"example.com/pricing"
44585,"Experiment 2","B",2018-07-13,"example.com/features"
44588,"Experiment 1","original",2018-06-30,"example.com"
44590,"Experiment 1","variant",2018-06-24,"example.com/pricing"
44593,"Experiment 1","original",2018-06-25,"example.com"
44597,"Experiment 1","variant",2018-06-06,"example.com"
44635,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
44640,"Experiment 1","original",2018-06-06,"example.com"
44641,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
44650,"Experiment 1","variant",2018-06-26,"example.com"
44650,"Experiment 2","B",2018-06-30,"example.com/features"
44654,"Experiment 1","original",2018-06-11,"example.com/pricing"
44655,"Experiment 1","variant",2018-06-26,"example.com/features"
44655,"Experiment 2","B",2018-06-26,"example.com/features"
44661,"Experiment 1","variant",2018-06-09,"example.com/pricing"
44668,"Experiment 1","original",2018-06-15,"example.com"
44671,"Experiment 1","original",2018-06-04,"example.com/pricing"
44688,"Experiment 1","original",2018-06-18,"example.com"
44697,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
44709,"Experiment 1","original",2018-06-15,"example.com"
44713,"Experiment 1","original",2018-06-26,"example.com"
44713,"Experiment 2","A",2018-06-28,"example.com/features"
44719,"Experiment 2","B",2018-07-16,"example.com/features"
44722,"Experiment 1","variant",2018-06-08,"example.com"
44723,"Experiment 2","A",2018-07-08,"example.com/features"
44724,"Experiment 1","original",2018-07-04,"example.com"
44726,"Experiment 1","variant",2018-06-24,"example.com"
44731,"Experiment 1","original",2018-06-05,"example.com/pricing"
44742,"Experiment 1","original",2018-06-18,"example.com/features"
44755,"Experiment 1","variant",2018-06-07,"example.com"
44759,"Experiment Sim Currently Running","B",2019-02-01,"example.com"
44761,"Experiment 1","original",2018-06-20,"example.com"
44762,"Experiment 1","original",2018-06-19,"example.com"
44769,"Experiment 1","variant",2018-06-08,"example.com"
44772,"Experiment 1","original",2018-07-03,"example.com/features"
44772,"Experiment 2","A",2018-07-03,"example.com/features"
44803,"Experiment 1","original",2018-06-05,"example.com/features"
44805,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
44807,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
44808,"Experiment 1","variant",2018-06-05,"example.com/features"
44824,"Experiment 1","variant",2018-06-10,"example.com/pricing"
44828,"Experiment 1","original",2018-06-20,"example.com/features"
44828,"Experiment 2","A",2018-06-20,"example.com/features"
44837,"Experiment 1","original",2018-06-08,"example.com/features"
44839,"Experiment 1","variant",2018-07-02,"example.com"
44839,"Experiment 2","B",2018-07-08,"example.com/features"
44840,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
44861,"Experiment 1","variant",2018-06-20,"example.com/features"
44861,"Experiment 2","B",2018-06-20,"example.com/features"
44871,"Experiment Sim Currently Running","B",2019-02-03,"example.com"
44874,"Experiment 1","variant",2018-07-03,"example.com/pricing"
44882,"Experiment 1","variant",2018-06-05,"example.com/pricing"
44883,"Experiment 2","A",2018-07-08,"example.com/features"
44890,"Experiment 1","variant",2018-07-04,"example.com/pricing"
44901,"Experiment Sim Currently Running","A",2019-02-01,"example.com"
44902,"Experiment 1","variant",2018-06-11,"example.com"
44907,"Experiment 1","original",2018-06-30,"example.com"
44918,"Experiment 1","variant",2018-06-26,"example.com"
44930,"Experiment 1","original",2018-06-07,"example.com"
44933,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
44952,"Experiment Sim Currently Running","B",2019-02-04,"example.com"
44959,"Experiment 1","original",2018-06-25,"example.com"
44967,"Experiment 1","original",2018-07-02,"example.com"
44968,"Experiment 1","variant",2018-06-24,"example.com"
44971,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
44975,"Experiment 1","original",2018-06-08,"example.com"
44978,"Experiment 1","original",2018-07-02,"example.com"
44987,"Experiment 1","original",2018-06-21,"example.com/features"
44987,"Experiment 2","A",2018-06-21,"example.com/features"
44992,"Experiment 2","B",2018-07-10,"example.com/features"
44993,"Experiment 1","original",2018-06-06,"example.com/pricing"
44996,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
44999,"Experiment 1","variant",2018-06-05,"example.com/pricing"
45002,"Experiment 1","original",2018-06-18,"example.com/features"
45017,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
45022,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
45024,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
45031,"Experiment 1","original",2018-06-20,"example.com"
45035,"Experiment 1","variant",2018-06-20,"example.com/pricing"
45044,"Experiment 1","original",2018-06-12,"example.com"
45047,"Experiment 1","variant",2018-06-23,"example.com"
45051,"Experiment 2","A",2018-07-11,"example.com/features"
45059,"Experiment 1","variant",2018-06-19,"example.com"
45062,"Experiment 1","original",2018-06-04,"example.com"
45064,"Experiment 2","A",2018-07-07,"example.com/features"
45071,"Experiment 1","original",2018-06-30,"example.com/features"
45071,"Experiment 2","A",2018-06-30,"example.com/features"
45076,"Experiment 1","variant",2018-06-04,"example.com"
45082,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
45123,"Experiment 1","variant",2018-06-15,"example.com/pricing"
45135,"Experiment 1","original",2018-06-11,"example.com/pricing"
45148,"Experiment 1","original",2018-06-27,"example.com/pricing"
45150,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
45159,"Experiment 1","variant",2018-06-05,"example.com/features"
45162,"Experiment Sim Currently Running","B",2019-02-06,"example.com"
45164,"Experiment 1","original",2018-06-27,"example.com"
45173,"Experiment 2","B",2018-07-06,"example.com/features"
45182,"Experiment 1","variant",2018-06-10,"example.com/features"
45190,"Experiment 1","original",2018-06-10,"example.com"
45197,"Experiment 1","variant",2018-06-27,"example.com"
45200,"Experiment 2","A",2018-07-10,"example.com/features"
45246,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
45252,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
45269,"Experiment 2","B",2018-07-11,"example.com/features"
45286,"Experiment 2","B",2018-07-11,"example.com/features"
45289,"Experiment 2","A",2018-07-09,"example.com/features"
45301,"Experiment 2","A",2018-07-13,"example.com/features"
45304,"Experiment 1","original",2018-06-25,"example.com/pricing"
45316,"Experiment 1","original",2018-07-04,"example.com/features"
45316,"Experiment 2","A",2018-07-04,"example.com/features"
45331,"Experiment 1","variant",2018-06-12,"example.com/features"
45332,"Experiment 1","original",2018-06-15,"example.com"
45337,"Experiment 1","variant",2018-06-06,"example.com/features"
45342,"Experiment 1","original",2018-06-15,"example.com"
45349,"Experiment 1","variant",2018-06-15,"example.com"
45349,"Experiment 2","B",2018-06-20,"example.com/features"
45363,"Experiment 1","variant",2018-06-13,"example.com/pricing"
45378,"Experiment 1","original",2018-06-24,"example.com/pricing"
45381,"Experiment 1","original",2018-06-04,"example.com/features"
45385,"Experiment 1","variant",2018-06-25,"example.com"
45385,"Experiment 2","B",2018-07-02,"example.com/features"
45390,"Experiment 1","original",2018-06-11,"example.com/pricing"
45400,"Experiment 1","variant",2018-06-10,"example.com/features"
45429,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
45430,"Experiment 2","A",2018-07-15,"example.com/features"
45432,"Experiment 1","variant",2018-06-14,"example.com"
45438,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
45449,"Experiment 1","variant",2018-06-05,"example.com"
45472,"Experiment 1","variant",2018-06-18,"example.com/features"
45477,"Experiment 1","original",2018-06-24,"example.com"
45484,"Experiment 1","variant",2018-07-02,"example.com/features"
45484,"Experiment 2","B",2018-07-02,"example.com/features"
45496,"Experiment 1","variant",2018-06-12,"example.com/features"
45503,"Experiment 1","variant",2018-06-07,"example.com/features"
45506,"Experiment 1","original",2018-06-22,"example.com"
45506,"Experiment 2","A",2018-07-01,"example.com/features"
45528,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
45532,"Experiment 2","A",2018-07-12,"example.com/features"
45545,"Experiment 1","original",2018-06-12,"example.com/pricing"
45554,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
45569,"Experiment 2","A",2018-07-11,"example.com/features"
45571,"Experiment 2","A",2018-07-16,"example.com/features"
45574,"Experiment 1","original",2018-06-14,"example.com/features"
45579,"Experiment Sim Currently Running","B",2019-02-01,"example.com"
45604,"Experiment 1","variant",2018-06-14,"example.com"
45604,"Experiment 2","B",2018-06-20,"example.com/features"
45607,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
45620,"Experiment 2","B",2018-07-19,"example.com/features"
45624,"Experiment 1","original",2018-06-29,"example.com/pricing"
45626,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
45635,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
45636,"Experiment 1","original",2018-06-06,"example.com"
45661,"Experiment 1","original",2018-06-23,"example.com"
45661,"Experiment 2","A",2018-06-26,"example.com/features"
45667,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
45678,"Experiment 1","variant",2018-06-16,"example.com/pricing"
45678,"Experiment 2","B",2018-06-24,"example.com/features"
45686,"Experiment 1","variant",2018-06-04,"example.com/features"
45687,"Experiment 2","B",2018-07-17,"example.com/features"
45697,"Experiment 1","variant",2018-06-27,"example.com/pricing"
45697,"Experiment 2","B",2018-07-03,"example.com/features"
45705,"Experiment 1","variant",2018-06-07,"example.com"
45706,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
45733,"Experiment 1","original",2018-06-23,"example.com"
45736,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
45737,"Experiment 1","original",2018-06-18,"example.com"
45737,"Experiment 2","A",2018-06-21,"example.com/features"
45741,"Experiment 1","variant",2018-06-20,"example.com"
45741,"Experiment 2","B",2018-06-25,"example.com/features"
45742,"Experiment 1","variant",2018-06-20,"example.com"
45744,"Experiment 1","original",2018-06-05,"example.com/pricing"
45762,"Experiment 2","A",2018-07-15,"example.com/features"
45763,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
45768,"Experiment 1","original",2018-07-04,"example.com/pricing"
45770,"Experiment 1","variant",2018-06-27,"example.com"
45779,"Experiment 1","variant",2018-07-03,"example.com"
45780,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
45794,"Experiment 1","original",2018-07-01,"example.com/features"
45794,"Experiment 2","A",2018-07-01,"example.com/features"
45796,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
45799,"Experiment 1","variant",2018-06-19,"example.com/pricing"
45801,"Experiment Sim Currently Running","B",2019-02-01,"example.com"
45813,"Experiment 1","variant",2018-06-18,"example.com"
45815,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
45823,"Experiment 1","variant",2018-07-03,"example.com/features"
45823,"Experiment 2","B",2018-07-03,"example.com/features"
45826,"Experiment 1","variant",2018-07-04,"example.com"
45831,"Experiment 1","original",2018-06-28,"example.com/pricing"
45855,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
45859,"Experiment 1","variant",2018-06-22,"example.com"
45859,"Experiment 2","B",2018-06-28,"example.com/features"
45869,"Experiment 1","original",2018-06-05,"example.com/pricing"
45874,"Experiment 1","original",2018-06-05,"example.com/features"
45887,"Experiment 1","original",2018-06-09,"example.com/pricing"
45888,"Experiment 1","variant",2018-06-27,"example.com/features"
45888,"Experiment 2","B",2018-06-27,"example.com/features"
45889,"Experiment 1","variant",2018-06-06,"example.com/features"
45895,"Experiment 1","variant",2018-06-19,"example.com"
45897,"Experiment 1","variant",2018-06-23,"example.com"
45902,"Experiment 1","original",2018-06-13,"example.com"
45917,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
45918,"Experiment 1","variant",2018-06-16,"example.com/features"
45946,"Experiment 1","original",2018-06-09,"example.com/features"
45951,"Experiment 1","original",2018-06-19,"example.com"
45951,"Experiment 2","A",2018-06-22,"example.com/features"
45954,"Experiment 1","variant",2018-06-07,"example.com"
45980,"Experiment 1","variant",2018-06-09,"example.com"
45982,"Experiment 1","original",2018-06-29,"example.com/features"
45982,"Experiment 2","A",2018-06-29,"example.com/features"
45984,"Experiment 1","variant",2018-06-30,"example.com/pricing"
45989,"Experiment 1","original",2018-06-15,"example.com"
45989,"Experiment 2","A",2018-06-19,"example.com/features"
46010,"Experiment 1","variant",2018-06-04,"example.com/features"
46021,"Experiment 1","original",2018-06-10,"example.com"
46024,"Experiment 2","A",2018-07-06,"example.com/features"
46051,"Experiment 1","variant",2018-06-26,"example.com/features"
46051,"Experiment 2","B",2018-06-26,"example.com/features"
46062,"Experiment 1","variant",2018-06-19,"example.com"
46062,"Experiment 2","B",2018-06-26,"example.com/features"
46064,"Experiment 1","original",2018-06-29,"example.com/features"
46064,"Experiment 2","A",2018-06-29,"example.com/features"
46080,"Experiment 1","variant",2018-06-08,"example.com"
46084,"Experiment 1","original",2018-06-14,"example.com"
46085,"Experiment 1","variant",2018-07-03,"example.com/pricing"
46087,"Experiment 1","variant",2018-06-20,"example.com/features"
46087,"Experiment 2","B",2018-06-20,"example.com/features"
46101,"Experiment 1","variant",2018-06-24,"example.com"
46103,"Experiment 1","variant",2018-06-07,"example.com/features"
46118,"Experiment 2","A",2018-07-11,"example.com/features"
46128,"Experiment 1","variant",2018-07-03,"example.com/pricing"
46136,"Experiment 1","original",2018-07-02,"example.com"
46136,"Experiment 2","A",2018-07-05,"example.com/features"
46137,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
46138,"Experiment 1","variant",2018-06-08,"example.com/pricing"
46151,"Experiment 1","variant",2018-06-29,"example.com"
46151,"Experiment 2","B",2018-07-04,"example.com/features"
46153,"Experiment 1","original",2018-06-07,"example.com"
46156,"Experiment 1","original",2018-06-08,"example.com"
46157,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
46161,"Experiment 1","original",2018-06-29,"example.com"
46162,"Experiment 1","variant",2018-07-03,"example.com"
46162,"Experiment 2","B",2018-07-07,"example.com/features"
46165,"Experiment 1","original",2018-06-28,"example.com"
46173,"Experiment 1","variant",2018-06-05,"example.com"
46196,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
46199,"Experiment 1","original",2018-06-18,"example.com"
46199,"Experiment 2","A",2018-06-20,"example.com/features"
46220,"Experiment 1","variant",2018-06-26,"example.com"
46254,"Experiment 1","original",2018-06-30,"example.com"
46254,"Experiment 2","A",2018-07-04,"example.com/features"
46255,"Experiment 1","original",2018-06-04,"example.com/features"
46259,"Experiment 1","original",2018-06-23,"example.com"
46266,"Experiment 1","original",2018-06-23,"example.com"
46266,"Experiment 2","A",2018-06-27,"example.com/features"
46278,"Experiment 2","A",2018-07-07,"example.com/features"
46286,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
46323,"Experiment Sim Currently Running","B",2019-01-29,"example.com"
46329,"Experiment 1","original",2018-06-06,"example.com/pricing"
46330,"Experiment 1","variant",2018-06-14,"example.com/pricing"
46347,"Experiment 1","variant",2018-06-19,"example.com/features"
46347,"Experiment 2","B",2018-06-19,"example.com/features"
46348,"Experiment 2","A",2018-07-19,"example.com/features"
46367,"Experiment 1","variant",2018-06-29,"example.com"
46383,"Experiment 1","original",2018-06-04,"example.com"
46386,"Experiment 1","variant",2018-06-09,"example.com/pricing"
46401,"Experiment 2","B",2018-07-19,"example.com/features"
46406,"Experiment 2","A",2018-07-12,"example.com/features"
46407,"Experiment 1","variant",2018-06-09,"example.com"
46435,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
46437,"Experiment 1","variant",2018-06-11,"example.com/features"
46437,"Experiment 2","B",2018-06-19,"example.com/features"
46442,"Experiment 1","original",2018-06-20,"example.com"
46444,"Experiment 1","original",2018-06-28,"example.com"
46445,"Experiment 1","variant",2018-06-07,"example.com"
46451,"Experiment 1","variant",2018-06-24,"example.com"
46455,"Experiment 1","variant",2018-06-21,"example.com/pricing"
46456,"Experiment 1","variant",2018-06-08,"example.com/pricing"
46463,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
46468,"Experiment 2","A",2018-07-08,"example.com/features"
46470,"Experiment 1","original",2018-06-21,"example.com"
46470,"Experiment 2","A",2018-06-26,"example.com/features"
46474,"Experiment 1","variant",2018-06-05,"example.com"
46475,"Experiment 1","variant",2018-06-15,"example.com/features"
46488,"Experiment 1","variant",2018-07-02,"example.com/pricing"
46495,"Experiment 1","variant",2018-06-08,"example.com"
46508,"Experiment 1","variant",2018-06-29,"example.com"
46523,"Experiment 1","original",2018-07-04,"example.com"
46524,"Experiment 1","variant",2018-06-30,"example.com"
46528,"Experiment 1","original",2018-06-08,"example.com/features"
46533,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
46544,"Experiment 1","variant",2018-06-22,"example.com"
46562,"Experiment 1","variant",2018-06-27,"example.com/pricing"
46563,"Experiment 1","original",2018-06-27,"example.com/pricing"
46564,"Experiment 1","original",2018-06-04,"example.com/pricing"
46578,"Experiment 1","variant",2018-06-11,"example.com"
46581,"Experiment 2","B",2018-07-13,"example.com/features"
46582,"Experiment 1","original",2018-07-02,"example.com"
46589,"Experiment 1","original",2018-06-05,"example.com/features"
46596,"Experiment Sim Currently Running","B",2019-02-03,"example.com"
46597,"Experiment 1","original",2018-07-02,"example.com"
46603,"Experiment 1","original",2018-06-04,"example.com/pricing"
46609,"Experiment 2","A",2018-07-08,"example.com/features"
46619,"Experiment 1","original",2018-06-04,"example.com/features"
46632,"Experiment 1","original",2018-06-28,"example.com"
46640,"Experiment 1","original",2018-06-09,"example.com"
46641,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
46668,"Experiment 1","variant",2018-06-18,"example.com/pricing"
46669,"Experiment 1","variant",2018-06-27,"example.com/features"
46669,"Experiment 2","B",2018-06-27,"example.com/features"
46670,"Experiment 1","variant",2018-06-29,"example.com/features"
46670,"Experiment 2","B",2018-06-29,"example.com/features"
46672,"Experiment 2","B",2018-07-19,"example.com/features"
46692,"Experiment 1","original",2018-06-18,"example.com"
46711,"Experiment 1","original",2018-06-10,"example.com/features"
46726,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
46728,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
46732,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
46743,"Experiment 1","variant",2018-07-04,"example.com"
46747,"Experiment 1","variant",2018-07-01,"example.com/pricing"
46747,"Experiment 2","B",2018-07-08,"example.com/features"
46749,"Experiment 1","variant",2018-06-16,"example.com/pricing"
46763,"Experiment 2","A",2018-07-09,"example.com/features"
46766,"Experiment 1","original",2018-06-11,"example.com"
46801,"Experiment 1","variant",2018-06-14,"example.com/features"
46826,"Experiment 1","original",2018-06-13,"example.com"
46829,"Experiment 1","variant",2018-06-10,"example.com/features"
46838,"Experiment 1","original",2018-06-04,"example.com"
46839,"Experiment 2","A",2018-07-19,"example.com/features"
46846,"Experiment 1","variant",2018-06-04,"example.com"
46848,"Experiment 1","variant",2018-06-30,"example.com"
46848,"Experiment 2","B",2018-07-05,"example.com/features"
46850,"Experiment 1","variant",2018-06-25,"example.com/pricing"
46850,"Experiment 2","B",2018-07-02,"example.com/features"
46851,"Experiment 1","original",2018-06-30,"example.com"
46855,"Experiment 1","original",2018-06-21,"example.com/features"
46855,"Experiment 2","A",2018-06-21,"example.com/features"
46886,"Experiment 1","variant",2018-06-10,"example.com"
46900,"Experiment 1","original",2018-07-04,"example.com"
46908,"Experiment 1","original",2018-06-07,"example.com"
46919,"Experiment 1","original",2018-06-04,"example.com"
46920,"Experiment 1","variant",2018-06-09,"example.com"
46924,"Experiment 1","variant",2018-06-10,"example.com/pricing"
46925,"Experiment 1","variant",2018-06-14,"example.com"
46933,"Experiment 2","A",2018-07-15,"example.com/features"
46952,"Experiment 1","original",2018-06-19,"example.com"
46953,"Experiment 1","variant",2018-06-07,"example.com/features"
46954,"Experiment 1","original",2018-06-29,"example.com/pricing"
46954,"Experiment 2","A",2018-07-03,"example.com/features"
46979,"Experiment 1","variant",2018-06-19,"example.com"
46979,"Experiment 2","B",2018-06-26,"example.com/features"
46984,"Experiment 1","original",2018-06-08,"example.com/pricing"
47003,"Experiment 1","variant",2018-06-18,"example.com"
47011,"Experiment 1","original",2018-06-20,"example.com"
47011,"Experiment 2","A",2018-06-23,"example.com/features"
47013,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
47017,"Experiment 1","variant",2018-06-20,"example.com/pricing"
47033,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
47037,"Experiment 1","original",2018-06-28,"example.com/pricing"
47050,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
47053,"Experiment 1","original",2018-06-08,"example.com"
47055,"Experiment 2","B",2018-07-12,"example.com/features"
47073,"Experiment 1","original",2018-06-11,"example.com/pricing"
47077,"Experiment 1","variant",2018-06-05,"example.com/pricing"
47092,"Experiment 1","original",2018-06-06,"example.com"
47095,"Experiment 1","original",2018-06-14,"example.com/features"
47098,"Experiment 1","variant",2018-06-30,"example.com/features"
47098,"Experiment 2","B",2018-06-30,"example.com/features"
47099,"Experiment 1","variant",2018-06-04,"example.com"
47111,"Experiment 1","variant",2018-07-04,"example.com/features"
47111,"Experiment 2","B",2018-07-04,"example.com/features"
47112,"Experiment 1","variant",2018-06-25,"example.com/features"
47112,"Experiment 2","B",2018-06-25,"example.com/features"
47135,"Experiment 1","original",2018-06-04,"example.com"
47137,"Experiment 1","original",2018-06-09,"example.com"
47140,"Experiment 1","variant",2018-06-26,"example.com"
47143,"Experiment 1","original",2018-06-22,"example.com"
47143,"Experiment 2","A",2018-06-27,"example.com/features"
47144,"Experiment 1","variant",2018-06-14,"example.com/features"
47167,"Experiment 1","variant",2018-07-04,"example.com"
47167,"Experiment 2","B",2018-07-13,"example.com/features"
47174,"Experiment 1","variant",2018-06-08,"example.com"
47178,"Experiment 1","original",2018-06-18,"example.com"
