"user_id","metric_id","conversion_date"
35770,"Talk to Sales",2018-05-27
35770,"Use Feature 1",2018-05-29
35770,"Pay/Subscribe",2018-06-02
35774,"Use Feature 1",2018-12-13
35774,"Sign Up",2018-12-16
35774,"Pay/Subscribe",2018-12-22
35774,"Talk to Sales",2018-12-23
35776,"Sign Up",2018-09-06
35776,"Use Feature 1",2018-09-08
35776,"Talk to Sales",2018-09-10
35782,"Sign Up",2018-09-30
35785,"Sign Up",2018-08-26
35787,"Sign Up",2018-06-26
35791,"Sign Up",2019-01-12
35792,"Use Feature 1",2018-04-19
35792,"Sign Up",2018-04-20
35805,"Sign Up",2018-11-19
35805,"Use Feature 1",2018-11-19
35805,"Talk to Sales",2018-11-22
35808,"Use Feature 1",2018-07-27
35808,"Sign Up",2018-08-03
35810,"Sign Up",2018-05-06
35810,"Talk to Sales",2018-05-09
35810,"Use Feature 1",2018-05-10
35810,"Pay/Subscribe",2018-05-14
35819,"Sign Up",2018-04-29
35819,"Use Feature 1",2018-05-02
35819,"Talk to Sales",2018-05-03
35819,"Pay/Subscribe",2018-05-04
35822,"Sign Up",2018-10-24
35824,"Sign Up",2018-09-26
35825,"Sign Up",2019-01-15
35832,"Sign Up",2018-04-08
35837,"Sign Up",2018-12-25
35837,"Use Feature 1",2018-12-29
35851,"Sign Up",2018-06-19
35851,"Use Feature 1",2018-06-19
35852,"Sign Up",2018-12-25
35852,"Use Feature 1",2018-12-29
35853,"Sign Up",2018-04-22
35853,"Use Feature 1",2018-04-24
35854,"Sign Up",2018-11-01
35857,"Sign Up",2018-04-23
35867,"Sign Up",2018-12-25
35867,"Use Feature 1",2018-12-29
35871,"Sign Up",2018-04-13
35871,"Talk to Sales",2018-04-17
35871,"Use Feature 1",2018-04-17
35871,"Pay/Subscribe",2018-04-20
35875,"Sign Up",2018-12-07
35875,"Use Feature 1",2018-12-10
35884,"Sign Up",2018-10-31
35884,"Use Feature 1",2018-11-06
35886,"Use Feature 1",2018-09-12
35886,"Sign Up",2018-09-15
35898,"Use Feature 1",2018-11-15
35898,"Sign Up",2018-11-16
35898,"Talk to Sales",2018-11-19
35899,"Sign Up",2019-01-17
35899,"Use Feature 1",2019-01-17
35904,"Use Feature 1",2018-05-06
35904,"Sign Up",2018-05-07
35904,"Talk to Sales",2018-05-10
35904,"Pay/Subscribe",2018-05-12
35906,"Sign Up",2018-10-13
35906,"Talk to Sales",2018-10-16
35906,"Use Feature 1",2018-10-17
35906,"Pay/Subscribe",2018-10-19
35909,"Use Feature 1",2018-12-07
35909,"Sign Up",2018-12-09
35909,"Talk to Sales",2018-12-10
35909,"Pay/Subscribe",2018-12-13
35914,"Talk to Sales",2018-08-08
35914,"Sign Up",2018-08-09
35914,"Pay/Subscribe",2018-08-10
35914,"Use Feature 1",2018-08-10
35915,"Sign Up",2018-09-16
35915,"Use Feature 1",2018-09-17
35916,"Sign Up",2018-09-18
35916,"Use Feature 1",2018-09-23
35925,"Sign Up",2018-06-12
35932,"Sign Up",2018-08-01
35933,"Sign Up",2018-06-07
35934,"Sign Up",2018-11-18
35934,"Use Feature 1",2018-11-19
35934,"Talk to Sales",2018-11-20
35934,"Pay/Subscribe",2018-11-21
35938,"Use Feature 1",2018-11-17
35938,"Sign Up",2018-11-18
35939,"Sign Up",2018-12-18
35939,"Talk to Sales",2018-12-20
35939,"Use Feature 1",2018-12-20
35939,"Pay/Subscribe",2018-12-21
35941,"Sign Up",2018-08-10
35948,"Use Feature 1",2018-12-18
35948,"Sign Up",2018-12-20
35948,"Pay/Subscribe",2018-12-21
35948,"Talk to Sales",2018-12-26
35949,"Sign Up",2018-06-21
35949,"Use Feature 1",2018-06-24
35950,"Sign Up",2018-04-19
35950,"Use Feature 1",2018-04-19
35951,"Sign Up",2018-08-28
35952,"Use Feature 1",2018-11-02
35952,"Sign Up",2018-11-04
35953,"Sign Up",2018-09-02
35953,"Talk to Sales",2018-09-02
35953,"Use Feature 1",2018-09-04
35953,"Pay/Subscribe",2018-09-07
35957,"Use Feature 1",2018-06-17
35957,"Sign Up",2018-06-19
35964,"Sign Up",2019-01-02
35966,"Sign Up",2018-09-23
35968,"Sign Up",2018-06-30
35974,"Sign Up",2018-04-16
35976,"Sign Up",2018-10-13
35978,"Sign Up",2018-10-24
35980,"Sign Up",2018-05-22
35980,"Use Feature 1",2018-05-22
35981,"Sign Up",2018-08-05
35981,"Talk to Sales",2018-08-09
35981,"Use Feature 1",2018-08-09
35981,"Pay/Subscribe",2018-08-10
35984,"Use Feature 1",2018-10-15
35984,"Sign Up",2018-10-16
35984,"Talk to Sales",2018-10-16
35984,"Pay/Subscribe",2018-10-21
35987,"Use Feature 1",2018-04-13
35987,"Sign Up",2018-04-14
35987,"Talk to Sales",2018-04-15
35987,"Pay/Subscribe",2018-04-21
35989,"Use Feature 1",2018-12-10
35989,"Sign Up",2018-12-12
35991,"Sign Up",2018-04-22
35993,"Sign Up",2018-10-06
35993,"Use Feature 1",2018-10-11
36006,"Sign Up",2018-12-22
36006,"Use Feature 1",2018-12-26
36012,"Sign Up",2018-05-08
36012,"Talk to Sales",2018-05-10
36012,"Use Feature 1",2018-05-12
36012,"Pay/Subscribe",2018-05-16
36013,"Sign Up",2018-10-03
36013,"Use Feature 1",2018-10-03
36013,"Pay/Subscribe",2018-10-05
36013,"Talk to Sales",2018-10-05
36016,"Sign Up",2018-06-04
36016,"Talk to Sales",2018-06-08
36016,"Pay/Subscribe",2018-06-10
36016,"Use Feature 1",2018-06-11
36026,"Sign Up",2018-12-11
36027,"Sign Up",2019-01-02
36027,"Use Feature 1",2019-01-06
36037,"Sign Up",2019-01-12
36037,"Use Feature 1",2019-01-13
36039,"Sign Up",2018-07-26
36040,"Sign Up",2018-05-29
36051,"Sign Up",2018-08-16
36051,"Use Feature 1",2018-08-16
36059,"Sign Up",2018-11-09
36065,"Use Feature 1",2018-08-08
36065,"Sign Up",2018-08-11
36065,"Talk to Sales",2018-08-13
36065,"Pay/Subscribe",2018-08-16
36066,"Sign Up",2018-12-17
36066,"Use Feature 1",2018-12-19
36072,"Sign Up",2018-12-14
36072,"Talk to Sales",2018-12-14
36072,"Use Feature 1",2018-12-17
36077,"Sign Up",2018-09-04
36077,"Use Feature 1",2018-09-08
36080,"Sign Up",2018-10-06
36082,"Sign Up",2018-10-06
36082,"Use Feature 1",2018-10-06
36082,"Pay/Subscribe",2018-10-12
36082,"Talk to Sales",2018-10-12
36083,"Sign Up",2018-12-08
36083,"Use Feature 1",2018-12-11
36088,"Sign Up",2018-07-22
36088,"Use Feature 1",2018-07-27
36088,"Talk to Sales",2018-07-30
36088,"Pay/Subscribe",2018-07-31
36089,"Sign Up",2018-10-29
36095,"Sign Up",2018-12-02
36095,"Talk to Sales",2018-12-05
36095,"Use Feature 1",2018-12-05
36097,"Sign Up",2018-10-24
36097,"Use Feature 1",2018-10-25
36099,"Sign Up",2018-11-02
36099,"Use Feature 1",2018-11-03
36099,"Talk to Sales",2018-11-06
36099,"Pay/Subscribe",2018-11-12
36105,"Sign Up",2018-09-01
36105,"Use Feature 1",2018-09-04
36113,"Pay/Subscribe",2018-06-06
36113,"Sign Up",2018-06-06
36113,"Use Feature 1",2018-06-07
36113,"Talk to Sales",2018-06-09
36115,"Sign Up",2018-12-21
36117,"Sign Up",2018-08-23
36122,"Sign Up",2019-01-07
36122,"Use Feature 1",2019-01-09
36122,"Pay/Subscribe",2019-01-14
36122,"Talk to Sales",2019-01-14
36129,"Use Feature 1",2018-11-29
36129,"Sign Up",2018-12-02
36134,"Sign Up",2018-06-13
36134,"Use Feature 1",2018-06-13
36137,"Sign Up",2018-12-27
36138,"Sign Up",2018-06-05
36139,"Sign Up",2018-08-10
36139,"Use Feature 1",2018-08-12
36142,"Sign Up",2018-08-11
36142,"Use Feature 1",2018-08-12
36142,"Talk to Sales",2018-08-14
36142,"Pay/Subscribe",2018-08-17
36145,"Use Feature 1",2018-06-30
36145,"Sign Up",2018-07-02
36146,"Sign Up",2018-05-08
36149,"Sign Up",2018-12-25
36151,"Sign Up",2018-09-10
36151,"Use Feature 1",2018-09-12
36151,"Pay/Subscribe",2018-09-13
36151,"Talk to Sales",2018-09-14
36164,"Sign Up",2018-05-27
36168,"Sign Up",2018-04-29
36168,"Talk to Sales",2018-04-29
36168,"Use Feature 1",2018-05-02
36169,"Sign Up",2018-12-25
36171,"Use Feature 1",2018-07-12
36171,"Sign Up",2018-07-13
36171,"Pay/Subscribe",2018-07-18
36171,"Talk to Sales",2018-07-21
36178,"Sign Up",2018-08-21
36178,"Use Feature 1",2018-08-22
36180,"Sign Up",2019-01-18
36180,"Use Feature 1",2019-01-18
36190,"Sign Up",2018-11-08
36190,"Use Feature 1",2018-11-09
36194,"Sign Up",2018-05-24
36194,"Use Feature 1",2018-05-25
36194,"Talk to Sales",2018-05-30
36203,"Sign Up",2019-01-09
36203,"Talk to Sales",2019-01-11
36203,"Use Feature 1",2019-01-12
36203,"Pay/Subscribe",2019-01-14
36208,"Sign Up",2018-08-12
36208,"Use Feature 1",2018-08-13
36208,"Talk to Sales",2018-08-14
36208,"Pay/Subscribe",2018-08-16
36222,"Talk to Sales",2018-11-03
36222,"Use Feature 1",2018-11-04
36222,"Sign Up",2018-11-06
36222,"Pay/Subscribe",2018-11-07
36223,"Use Feature 1",2018-07-28
36223,"Sign Up",2018-07-29
36223,"Pay/Subscribe",2018-07-31
36223,"Talk to Sales",2018-08-02
36224,"Use Feature 1",2018-04-27
36224,"Sign Up",2018-04-28
36228,"Sign Up",2018-09-18
36228,"Talk to Sales",2018-09-20
36228,"Use Feature 1",2018-09-21
36228,"Pay/Subscribe",2018-09-23
36229,"Sign Up",2018-11-01
36229,"Use Feature 1",2018-11-03
36230,"Sign Up",2018-09-13
36230,"Use Feature 1",2018-09-15
36231,"Sign Up",2018-11-29
36231,"Use Feature 1",2018-12-03
36231,"Talk to Sales",2018-12-04
36231,"Pay/Subscribe",2018-12-08
36241,"Sign Up",2019-01-01
36241,"Use Feature 1",2019-01-05
36241,"Talk to Sales",2019-01-08
36241,"Pay/Subscribe",2019-01-09
36244,"Sign Up",2018-05-07
36245,"Sign Up",2018-08-13
36245,"Use Feature 1",2018-08-15
36251,"Sign Up",2018-09-30
36251,"Use Feature 1",2018-09-30
36256,"Sign Up",2018-11-03
36256,"Use Feature 1",2018-11-05
36257,"Use Feature 1",2018-12-01
36257,"Sign Up",2018-12-03
36258,"Sign Up",2018-09-07
36258,"Use Feature 1",2018-09-10
36259,"Sign Up",2018-04-23
36259,"Talk to Sales",2018-04-26
36259,"Pay/Subscribe",2018-04-28
36259,"Use Feature 1",2018-04-28
36264,"Sign Up",2019-01-15
36269,"Use Feature 1",2018-06-16
36269,"Sign Up",2018-06-18
36270,"Sign Up",2018-12-24
36271,"Sign Up",2018-04-25
36271,"Use Feature 1",2018-04-26
36271,"Talk to Sales",2018-05-01
36277,"Sign Up",2018-10-24
36277,"Use Feature 1",2018-10-25
36277,"Talk to Sales",2018-10-27
36279,"Sign Up",2018-10-31
36279,"Use Feature 1",2018-10-31
36279,"Pay/Subscribe",2018-11-03
36279,"Talk to Sales",2018-11-03
36288,"Sign Up",2018-10-31
36288,"Use Feature 1",2018-11-01
36292,"Use Feature 1",2018-08-29
36292,"Sign Up",2018-08-30
36292,"Talk to Sales",2018-08-30
36293,"Sign Up",2018-08-28
36293,"Use Feature 1",2018-08-28
36293,"Talk to Sales",2018-08-31
36294,"Sign Up",2018-05-29
36294,"Pay/Subscribe",2018-06-02
36294,"Use Feature 1",2018-06-02
36294,"Talk to Sales",2018-06-04
36296,"Sign Up",2018-05-22
36302,"Sign Up",2018-07-30
36303,"Sign Up",2018-10-11
36303,"Use Feature 1",2018-10-13
36303,"Pay/Subscribe",2018-10-17
36303,"Talk to Sales",2018-10-18
36307,"Sign Up",2018-06-19
36308,"Sign Up",2018-12-08
36320,"Sign Up",2018-08-28
36320,"Use Feature 1",2018-08-29
36322,"Sign Up",2018-12-12
36322,"Use Feature 1",2018-12-12
36322,"Talk to Sales",2018-12-17
36323,"Use Feature 1",2018-05-03
36323,"Sign Up",2018-05-04
36327,"Sign Up",2018-10-04
36336,"Sign Up",2018-04-18
36338,"Sign Up",2018-12-23
36338,"Use Feature 1",2018-12-24
36347,"Sign Up",2018-07-19
36347,"Talk to Sales",2018-07-20
36347,"Use Feature 1",2018-07-21
36347,"Pay/Subscribe",2018-07-23
36353,"Sign Up",2018-10-21
36353,"Use Feature 1",2018-10-23
36357,"Use Feature 1",2018-12-04
36357,"Sign Up",2018-12-05
36365,"Use Feature 1",2018-11-07
36365,"Sign Up",2018-11-09
36365,"Pay/Subscribe",2018-11-12
36365,"Talk to Sales",2018-11-13
36366,"Sign Up",2018-11-10
36366,"Use Feature 1",2018-11-12
36366,"Pay/Subscribe",2018-11-14
36366,"Talk to Sales",2018-11-21
36372,"Sign Up",2018-08-03
36372,"Use Feature 1",2018-08-04
36372,"Pay/Subscribe",2018-08-07
36372,"Talk to Sales",2018-08-08
36373,"Sign Up",2018-12-31
36374,"Sign Up",2018-07-11
36375,"Sign Up",2018-06-26
36375,"Talk to Sales",2018-06-28
36375,"Use Feature 1",2018-06-30
36375,"Pay/Subscribe",2018-07-01
36384,"Sign Up",2018-05-09
36384,"Use Feature 1",2018-05-10
36387,"Use Feature 1",2019-01-05
36387,"Sign Up",2019-01-06
36387,"Talk to Sales",2019-01-10
36399,"Sign Up",2018-09-10
36403,"Sign Up",2019-01-11
36405,"Sign Up",2018-06-20
36417,"Sign Up",2018-05-30
36417,"Use Feature 1",2018-05-30
36417,"Talk to Sales",2018-05-31
36419,"Sign Up",2018-12-25
36419,"Use Feature 1",2018-12-26
36419,"Pay/Subscribe",2018-12-27
36419,"Talk to Sales",2018-12-27
36424,"Sign Up",2018-10-17
36429,"Sign Up",2018-10-08
36429,"Use Feature 1",2018-10-12
36430,"Use Feature 1",2018-11-06
36430,"Sign Up",2018-11-07
36433,"Sign Up",2018-11-29
36433,"Use Feature 1",2018-12-01
36435,"Sign Up",2019-01-28
36435,"Use Feature 1",2019-01-31
36436,"Use Feature 1",2018-05-24
36436,"Sign Up",2018-05-25
36440,"Sign Up",2018-05-26
36442,"Sign Up",2018-12-17
36443,"Sign Up",2018-11-11
36445,"Sign Up",2018-07-19
36450,"Sign Up",2018-08-05
36452,"Sign Up",2019-01-19
36452,"Use Feature 1",2019-01-19
36453,"Sign Up",2018-08-28
36461,"Sign Up",2018-08-14
36463,"Use Feature 1",2018-11-11
36463,"Sign Up",2018-11-15
36463,"Talk to Sales",2018-11-17
36463,"Pay/Subscribe",2018-11-19
36468,"Sign Up",2018-04-07
36468,"Use Feature 1",2018-04-11
36468,"Talk to Sales",2018-04-14
36471,"Sign Up",2018-09-04
36476,"Sign Up",2019-01-29
36478,"Use Feature 1",2018-04-24
36478,"Sign Up",2018-04-25
36479,"Sign Up",2019-01-09
36481,"Sign Up",2018-12-16
36482,"Sign Up",2018-09-26
36484,"Sign Up",2018-12-12
36484,"Use Feature 1",2018-12-16
36488,"Use Feature 1",2018-09-29
36488,"Sign Up",2018-10-01
36494,"Sign Up",2018-07-17
36494,"Use Feature 1",2018-07-19
36496,"Sign Up",2018-08-13
36496,"Talk to Sales",2018-08-17
36496,"Pay/Subscribe",2018-08-19
36496,"Use Feature 1",2018-08-19
36498,"Sign Up",2018-09-10
36498,"Use Feature 1",2018-09-12
36500,"Sign Up",2018-06-01
36511,"Sign Up",2018-06-15
36514,"Sign Up",2019-01-25
36522,"Sign Up",2018-10-27
36530,"Sign Up",2018-04-28
36530,"Use Feature 1",2018-05-04
36535,"Sign Up",2018-11-10
36535,"Use Feature 1",2018-11-10
36540,"Sign Up",2019-01-01
36540,"Use Feature 1",2019-01-01
36542,"Sign Up",2018-08-04
36542,"Talk to Sales",2018-08-05
36542,"Use Feature 1",2018-08-05
36542,"Pay/Subscribe",2018-08-07
36544,"Sign Up",2018-08-01
36545,"Sign Up",2018-10-18
36551,"Sign Up",2018-07-15
36557,"Sign Up",2018-05-26
36557,"Use Feature 1",2018-05-29
36557,"Talk to Sales",2018-05-31
36557,"Pay/Subscribe",2018-06-04
36562,"Use Feature 1",2018-04-21
36562,"Sign Up",2018-04-23
36562,"Talk to Sales",2018-04-26
36562,"Pay/Subscribe",2018-05-02
36563,"Sign Up",2018-08-07
36563,"Use Feature 1",2018-08-09
36563,"Talk to Sales",2018-08-10
36563,"Pay/Subscribe",2018-08-15
36566,"Sign Up",2018-06-23
36566,"Use Feature 1",2018-06-24
36572,"Sign Up",2018-07-01
36572,"Use Feature 1",2018-07-03
36572,"Pay/Subscribe",2018-07-08
36572,"Talk to Sales",2018-07-10
36574,"Sign Up",2018-07-19
36574,"Use Feature 1",2018-07-19
36574,"Pay/Subscribe",2018-07-24
36574,"Talk to Sales",2018-07-24
36575,"Sign Up",2018-08-24
36581,"Use Feature 1",2018-12-20
36581,"Pay/Subscribe",2018-12-21
36581,"Sign Up",2018-12-21
36581,"Talk to Sales",2018-12-25
36588,"Use Feature 1",2018-07-02
36588,"Sign Up",2018-07-07
36588,"Talk to Sales",2018-07-08
36588,"Pay/Subscribe",2018-07-12
36589,"Sign Up",2018-10-13
36589,"Talk to Sales",2018-10-15
36589,"Use Feature 1",2018-10-17
36591,"Use Feature 1",2018-04-11
36591,"Sign Up",2018-04-13
36605,"Sign Up",2018-07-15
36605,"Use Feature 1",2018-07-17
36608,"Sign Up",2018-04-29
36608,"Use Feature 1",2018-05-01
36612,"Sign Up",2018-04-27
36617,"Sign Up",2018-12-20
36623,"Use Feature 1",2018-06-06
36623,"Sign Up",2018-06-07
36623,"Talk to Sales",2018-06-11
36623,"Pay/Subscribe",2018-06-13
36625,"Sign Up",2018-12-27
36636,"Sign Up",2018-06-06
36636,"Use Feature 1",2018-06-07
36636,"Pay/Subscribe",2018-06-13
36636,"Talk to Sales",2018-06-15
36644,"Sign Up",2018-04-13
36644,"Use Feature 1",2018-04-13
36647,"Sign Up",2018-08-04
36650,"Sign Up",2018-07-29
36650,"Use Feature 1",2018-07-29
36651,"Sign Up",2018-07-20
36657,"Sign Up",2018-12-09
36660,"Sign Up",2018-10-09
36669,"Sign Up",2018-11-10
36669,"Use Feature 1",2018-11-11
36669,"Pay/Subscribe",2018-11-12
36669,"Talk to Sales",2018-11-12
36671,"Use Feature 1",2018-07-19
36671,"Sign Up",2018-07-23
36671,"Talk to Sales",2018-07-24
36673,"Sign Up",2018-06-03
36673,"Use Feature 1",2018-06-08
36675,"Sign Up",2018-07-03
36675,"Use Feature 1",2018-07-04
36675,"Talk to Sales",2018-07-09
36675,"Pay/Subscribe",2018-07-11
36679,"Sign Up",2019-01-11
36680,"Sign Up",2018-06-02
36681,"Sign Up",2018-09-01
36684,"Sign Up",2018-07-16
36686,"Use Feature 1",2018-05-13
36686,"Sign Up",2018-05-15
36686,"Talk to Sales",2018-05-22
36691,"Sign Up",2018-04-09
36694,"Sign Up",2018-12-04
36694,"Use Feature 1",2018-12-07
36695,"Sign Up",2018-08-21
36695,"Talk to Sales",2018-08-21
36695,"Pay/Subscribe",2018-08-22
36695,"Use Feature 1",2018-08-22
36697,"Sign Up",2018-08-19
36709,"Sign Up",2018-05-19
36709,"Use Feature 1",2018-05-21
36709,"Talk to Sales",2018-05-22
36709,"Pay/Subscribe",2018-05-24
36713,"Sign Up",2018-11-07
36713,"Use Feature 1",2018-11-09
36716,"Sign Up",2019-01-19
36716,"Use Feature 1",2019-01-22
36718,"Use Feature 1",2018-10-25
36718,"Sign Up",2018-10-26
36718,"Talk to Sales",2018-10-31
36718,"Pay/Subscribe",2018-11-02
36724,"Sign Up",2018-07-22
36732,"Sign Up",2019-01-11
36732,"Use Feature 1",2019-01-11
36734,"Sign Up",2018-12-10
36734,"Use Feature 1",2018-12-10
36734,"Talk to Sales",2018-12-13
36734,"Pay/Subscribe",2018-12-18
36737,"Use Feature 1",2018-08-13
36737,"Sign Up",2018-08-14
36737,"Talk to Sales",2018-08-18
36742,"Use Feature 1",2018-10-19
36742,"Sign Up",2018-10-21
36742,"Pay/Subscribe",2018-10-25
36742,"Talk to Sales",2018-10-25
36744,"Sign Up",2018-08-09
36747,"Sign Up",2019-01-31
36752,"Sign Up",2018-10-29
36752,"Use Feature 1",2018-10-30
36752,"Talk to Sales",2018-10-31
36755,"Sign Up",2019-01-10
36755,"Use Feature 1",2019-01-12
36755,"Pay/Subscribe",2019-01-14
36755,"Talk to Sales",2019-01-15
36757,"Use Feature 1",2018-05-28
36757,"Sign Up",2018-05-29
36757,"Pay/Subscribe",2018-06-01
36757,"Talk to Sales",2018-06-02
36759,"Sign Up",2018-10-13
36763,"Sign Up",2018-07-25
36763,"Use Feature 1",2018-07-27
36766,"Sign Up",2018-07-09
36766,"Use Feature 1",2018-07-09
36766,"Pay/Subscribe",2018-07-11
36766,"Talk to Sales",2018-07-12
36772,"Sign Up",2018-06-19
36772,"Use Feature 1",2018-06-21
36774,"Sign Up",2018-05-16
36774,"Use Feature 1",2018-05-20
36774,"Talk to Sales",2018-05-23
36779,"Sign Up",2018-04-27
36779,"Use Feature 1",2018-04-27
36790,"Use Feature 1",2018-10-21
36790,"Sign Up",2018-10-22
36797,"Sign Up",2018-09-30
36798,"Use Feature 1",2018-06-04
36798,"Sign Up",2018-06-05
36798,"Talk to Sales",2018-06-07
36798,"Pay/Subscribe",2018-06-10
36801,"Sign Up",2018-06-24
36805,"Sign Up",2018-04-23
36805,"Use Feature 1",2018-04-24
36807,"Sign Up",2018-06-28
36810,"Sign Up",2018-09-14
36810,"Use Feature 1",2018-09-16
36810,"Talk to Sales",2018-09-19
36810,"Pay/Subscribe",2018-09-22
36814,"Use Feature 1",2018-05-13
36814,"Sign Up",2018-05-16
36818,"Sign Up",2018-04-21
36819,"Use Feature 1",2018-09-21
36819,"Sign Up",2018-09-22
36819,"Talk to Sales",2018-09-24
36819,"Pay/Subscribe",2018-09-25
36826,"Sign Up",2018-08-22
36826,"Use Feature 1",2018-08-22
36826,"Pay/Subscribe",2018-08-25
36826,"Talk to Sales",2018-08-25
36831,"Sign Up",2019-01-30
36835,"Sign Up",2018-12-05
36835,"Use Feature 1",2018-12-06
36835,"Pay/Subscribe",2018-12-08
36835,"Talk to Sales",2018-12-12
36841,"Sign Up",2019-01-02
36844,"Sign Up",2019-01-04
36847,"Sign Up",2018-04-18
36847,"Use Feature 1",2018-04-18
36847,"Pay/Subscribe",2018-04-20
36847,"Talk to Sales",2018-04-21
36852,"Sign Up",2018-12-26
36865,"Sign Up",2018-09-27
36865,"Use Feature 1",2018-09-27
36865,"Talk to Sales",2018-09-30
36865,"Pay/Subscribe",2018-10-01
36871,"Use Feature 1",2018-06-05
36871,"Sign Up",2018-06-06
36871,"Pay/Subscribe",2018-06-07
36871,"Talk to Sales",2018-06-07
36872,"Pay/Subscribe",2018-11-08
36872,"Sign Up",2018-11-08
36872,"Talk to Sales",2018-11-08
36872,"Use Feature 1",2018-11-10
36873,"Sign Up",2018-06-14
36873,"Use Feature 1",2018-06-15
36881,"Sign Up",2018-08-15
36882,"Sign Up",2018-06-10
36882,"Talk to Sales",2018-06-12
36882,"Use Feature 1",2018-06-13
36884,"Sign Up",2018-08-12
36885,"Pay/Subscribe",2018-07-08
36885,"Sign Up",2018-07-09
36885,"Use Feature 1",2018-07-10
36885,"Talk to Sales",2018-07-11
36889,"Sign Up",2018-07-19
36889,"Use Feature 1",2018-07-21
36890,"Sign Up",2018-12-28
36890,"Use Feature 1",2018-12-29
36901,"Sign Up",2018-07-26
36901,"Use Feature 1",2018-07-26
36908,"Sign Up",2018-05-08
36908,"Talk to Sales",2018-05-12
36908,"Use Feature 1",2018-05-12
36908,"Pay/Subscribe",2018-05-20
36909,"Sign Up",2018-08-19
36909,"Talk to Sales",2018-08-21
36909,"Use Feature 1",2018-08-21
36909,"Pay/Subscribe",2018-08-23
36914,"Sign Up",2018-07-02
36916,"Sign Up",2018-05-12
36916,"Use Feature 1",2018-05-13
36918,"Sign Up",2018-06-24
36918,"Use Feature 1",2018-06-25
36925,"Sign Up",2018-05-25
36925,"Talk to Sales",2018-05-27
36925,"Use Feature 1",2018-05-29
36925,"Pay/Subscribe",2018-05-31
36927,"Sign Up",2018-04-29
36927,"Use Feature 1",2018-04-30
36935,"Use Feature 1",2018-10-30
36935,"Sign Up",2018-10-31
36935,"Talk to Sales",2018-11-01
36935,"Pay/Subscribe",2018-11-07
36939,"Sign Up",2018-08-09
36939,"Use Feature 1",2018-08-09
36941,"Use Feature 1",2018-06-28
36941,"Sign Up",2018-06-29
36941,"Talk to Sales",2018-06-30
36941,"Pay/Subscribe",2018-07-04
36943,"Sign Up",2018-06-19
36951,"Sign Up",2018-04-21
36953,"Sign Up",2018-10-29
36953,"Use Feature 1",2018-10-29
36957,"Sign Up",2018-09-06
36957,"Use Feature 1",2018-09-07
36957,"Talk to Sales",2018-09-14
36957,"Pay/Subscribe",2018-09-15
36959,"Sign Up",2018-07-22
36959,"Use Feature 1",2018-07-23
36963,"Sign Up",2018-11-12
36963,"Use Feature 1",2018-11-13
36963,"Pay/Subscribe",2018-11-18
36963,"Talk to Sales",2018-11-19
36967,"Use Feature 1",2019-01-01
36967,"Sign Up",2019-01-02
36967,"Talk to Sales",2019-01-03
36967,"Pay/Subscribe",2019-01-07
36968,"Pay/Subscribe",2018-08-21
36968,"Use Feature 1",2018-08-22
36968,"Sign Up",2018-08-24
36968,"Talk to Sales",2018-08-25
36969,"Sign Up",2018-11-30
36969,"Use Feature 1",2018-11-30
36971,"Sign Up",2018-10-09
36973,"Sign Up",2018-12-25
36974,"Sign Up",2018-09-07
36977,"Sign Up",2018-05-07
36977,"Use Feature 1",2018-05-07
36985,"Sign Up",2018-08-27
36985,"Use Feature 1",2018-08-30
36988,"Sign Up",2018-12-15
36988,"Use Feature 1",2018-12-18
36995,"Sign Up",2018-11-22
36995,"Use Feature 1",2018-11-22
36995,"Talk to Sales",2018-11-27
37000,"Sign Up",2018-12-26
37000,"Use Feature 1",2018-12-27
37000,"Talk to Sales",2019-01-01
37000,"Pay/Subscribe",2019-01-04
37006,"Sign Up",2018-12-20
37006,"Use Feature 1",2018-12-22
37007,"Sign Up",2018-04-18
37007,"Use Feature 1",2018-04-18
37007,"Talk to Sales",2018-04-25
37010,"Sign Up",2018-10-06
37010,"Use Feature 1",2018-10-08
37011,"Sign Up",2018-06-01
37011,"Use Feature 1",2018-06-05
37013,"Sign Up",2018-11-27
37015,"Sign Up",2019-01-29
37015,"Use Feature 1",2019-01-29
37017,"Sign Up",2018-10-28
37017,"Use Feature 1",2018-10-29
37021,"Sign Up",2018-10-20
37021,"Use Feature 1",2018-10-23
37022,"Sign Up",2018-11-17
37025,"Sign Up",2018-08-30
37025,"Talk to Sales",2018-09-01
37025,"Use Feature 1",2018-09-02
37025,"Pay/Subscribe",2018-09-06
37026,"Sign Up",2018-08-09
37030,"Sign Up",2018-10-22
37034,"Sign Up",2018-07-13
37034,"Use Feature 1",2018-07-14
37042,"Use Feature 1",2018-04-09
37042,"Sign Up",2018-04-10
37042,"Talk to Sales",2018-04-10
37042,"Pay/Subscribe",2018-04-11
37051,"Sign Up",2018-10-26
37055,"Sign Up",2018-04-07
37055,"Use Feature 1",2018-04-09
37059,"Sign Up",2018-10-01
37059,"Use Feature 1",2018-10-02
37062,"Sign Up",2019-01-29
37062,"Use Feature 1",2019-01-31
37067,"Sign Up",2018-12-13
37067,"Use Feature 1",2018-12-14
37070,"Use Feature 1",2018-10-08
37070,"Sign Up",2018-10-09
37071,"Sign Up",2018-04-13
37071,"Talk to Sales",2018-04-13
37071,"Use Feature 1",2018-04-13
37076,"Sign Up",2018-12-28
37076,"Use Feature 1",2018-12-31
